Date,Top Performers,Bottom Performers
2009-02,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-03,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-04,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-05,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-06,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-07,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-08,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-09,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-10,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2009-11,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
