Date,Avg Top Performers,Avg Bottom Performers
2014-04,3.51,-3.3664
2014-05,3.5132,-0.9811999999999999
2014-06,4.8872,1.4076
2014-07,0.5332000000000001,-5.886000000000001
2014-08,5.6568,3.2552000000000003
2014-09,-4.8748000000000005,-2.2924
2014-10,6.6776,6.874799999999999
2014-11,4.2692000000000005,1.7168
2014-12,4.0931999999999995,-1.2395999999999998
2015-01,4.0456,-4.16
2015-02,6.395599999999999,0.42800000000000016
2015-03,3.5348000000000006,-1.7772
2015-04,1.3348000000000002,-2.9951999999999996
2015-05,5.805599999999999,-0.312
2015-06,1.1924,-4.1888000000000005
2015-07,6.726,-0.4492000000000002
2015-08,-4.8831999999999995,-3.548
2015-09,0.5499999999999998,-4.3428
2015-10,6.3348,7.281600000000001
2015-11,4.1268,-2.114
2015-12,-2.6864,-2.3676
